,smog_original,smog_student,smog_teacher,fkgl_original,fkgl_student,fkgl_teacher,our_score_student,our_score_teacher,lowest_smog,lowest_fkgl,highest_our_score
0,13.219821797770464,10.74609503303851,13.023866798666859,11.598443537414965,6.829090909090908,10.207238095238097,0.2765789819232285,0.007359043877607496,smog_student,fkgl_student,our_score_student
1,13.662883650711645,9.444778638647367,14.554592549557764,11.83660465116279,6.780255319148935,14.478823529411766,0.05323505323505323,0.04158004158004158,smog_student,fkgl_student,our_score_student
2,12.28987398476788,5.033348758259628,8.841846274778883,10.805694980694984,3.2893114754098356,9.049444444444447,0.37751179451336714,0.2259288076249757,smog_student,fkgl_student,our_score_student
3,13.981356848031755,8.00094639256281,10.686352973137792,11.539574175824178,6.252411504424778,11.384129213483146,0.23836439106243923,0.02506724045185582,smog_student,fkgl_student,our_score_student
4,15.844992400671472,11.855464076750408,15.903189008614273,13.962424242424245,9.825,15.557333333333332,0.06599114441416895,-0.022276399445480183,smog_student,fkgl_student,our_score_student
5,16.404322709996244,6.980632752743321,13.023866798666859,20.17820168067227,2.8132456140350897,12.879545454545454,0.08294573643410852,0.021040974529346612,smog_student,fkgl_student,our_score_student
6,13.216016132239005,3.1291,10.125756701596842,10.935056486880466,4.37563862928349,7.498682926829268,0.17881241565452088,0.11093911248710009,smog_student,fkgl_student,our_score_student
7,16.52667757954773,11.602472056035307,25.254471183327073,16.568983812949643,10.614375000000003,39.91391304347826,0.5085714285714286,0.13661740558292285,smog_student,fkgl_student,our_score_student
8,17.822506213463445,11.20814326018867,13.023866798666859,17.866923076923083,8.572341597796143,12.964767441860463,0.31113210518028656,0.15251141552511416,smog_student,fkgl_student,our_score_student
